lat,lon,elevation_m,distance_km,grade_percent
36.195253,-117.33076,487.3,144.594,-0.7594936708860855
36.194429,-117.330193,483.6,144.704,-3.3636363636359365
36.1924,-117.32865,480.0,144.979,-1.3090909090908904
36.190497,-117.327194,476.4,145.238,-1.3899613899614731
36.19007,-117.32678,472.8,145.301,-5.714285714286733
36.189604,-117.326295,469.2,145.372,-5.070422535209416
36.189139,-117.325721,465.5,145.448,-4.868421052631986
36.18866,-117.325034,461.9,145.532,-4.285714285714151
36.188251,-117.324335,458.3,145.614,-4.390243902439324
36.185991,-117.320301,454.7,146.074,-0.7826086956521653
36.184995,-117.318561,451.0,146.273,-1.8592964824122056
36.183533,-117.315895,447.4,146.574,-1.1960132890364883
36.18299,-117.314888,443.8,146.688,-3.157894736842743
36.182213,-117.313532,440.2,146.843,-2.3225806451612883
36.181454,-117.312324,436.5,146.987,-2.5694444444443394
36.181177,-117.31193,432.9,147.036,-7.346938775509263
36.181028,-117.311753,429.3,147.059,-15.65217391304596
36.180803,-117.311538,426.9,147.092,-7.2727272727239685
36.180568,-117.311355,424.6,147.124,-7.1875000000038405
36.179563,-117.31061,422.2,147.26,-1.7647058823530224
36.175434,-117.307516,419.9,147.82,-0.41071428571428603
36.172962,-117.305675,417.5,148.154,-0.7185628742514834
36.17119,-117.304355,415.1,148.393,-1.0041841004183825
36.170531,-117.303838,412.8,148.484,-2.527472527472313
36.170239,-117.303541,410.4,148.528,-5.454545454547674
36.17007,-117.30335,408.0,148.555,-8.88888888888379
36.16992,-117.303147,405.7,148.58,-9.199999999997955
36.169771,-117.302919,403.3,148.608,-8.571428571431065
36.169537,-117.302493,401.0,148.656,-4.791666666666509
36.169366,-117.302065,398.6,148.701,-5.333333333334765
36.169215,-117.301575,396.2,148.75,-4.89795918367288
36.169118,-117.301101,393.9,148.796,-5.000000000000865
36.168987,-117.300347,391.5,148.868,-3.333333333333176
36.168977,-117.300276,389.2,148.874,-38.33333333333207
36.167928,-117.30049,386.8,148.998,-1.9354838709677982
36.167491,-117.300535,384.4,149.048,-4.799999999998977
36.167034,-117.300553,382.1,149.101,-4.339622641509572
36.166295,-117.300534,379.7,149.187,-2.790697674418231
36.16586,-117.300492,377.3,149.238,-4.7058823529422655
36.165243,-117.300392,375.0,149.31,-3.1944444444443394
36.163623,-117.300103,372.6,149.5,-1.2631578947368451
36.152167,-117.298067,370.3,150.841,-0.17151379567486932
36.151717,-117.297986,367.9,150.895,-4.444444444444339
36.15024,-117.29772,366.7,151.068,-0.6936416184970959
36.149042,-117.297514,365.6,151.207,-0.7913669064749005
36.148125,-117.297337,364.4,151.315,-1.1111111111111112
36.146804,-117.297098,363.2,151.47,-0.7741935483870838
36.14545,-117.296879,362.1,151.628,-0.6962025316456052
36.144096,-117.296624,360.9,151.787,-0.754716981132008
36.14273,-117.29639,359.7,151.947,-0.7500000000000089
36.141351,-117.29614,358.6,152.108,-0.6832298136645693
36.13994,-117.29587,357.4,152.274,-0.7228915662651014
36.13859,-117.295641,356.2,152.431,-0.7643312101910236
36.136017,-117.295188,355.1,152.733,-0.36423841059602424
36.134708,-117.294949,353.9,152.886,-0.7843137254902689
36.13083,-117.294282,352.8,153.341,-0.24175824175822763
36.128326,-117.29383,351.6,153.634,-0.409556313993201
36.125569,-117.293351,350.4,153.957,-0.37151702786378255
36.123322,-117.292933,349.3,154.219,-0.419847328244261
36.121863,-117.292677,348.1,154.39,-0.7017543859649373
36.114656,-117.291414,346.9,155.235,-0.14201183431952744
36.11328,-117.291173,345.8,155.396,-0.6832298136646899
36.112184,-117.290974,344.6,155.524,-0.9374999999998862
36.111975,-117.290938,343.4,155.549,-4.79999999999909
36.111144,-117.290794,342.3,155.646,-1.1340206185568997
36.107094,-117.29009,341.1,156.12,-0.2531645569620133
36.103497,-117.289437,339.9,156.541,-0.28503562945369776
36.103472,-117.289432,338.8,156.544,-36.66666666649045
36.102848,-117.289341,337.6,156.617,-1.6438356164388115
36.100261,-117.288861,339.1,156.921,0.49342105263157565
36.099354,-117.288687,340.5,157.027,1.3207547169811786
36.097419,-117.288357,342.0,157.253,0.6637168141592947
36.093518,-117.287663,343.4,157.71,0.3063457330415557
36.086728,-117.286474,344.9,158.506,0.18844221105527822
36.084566,-117.286086,346.3,158.759,0.5533596837945107
36.082595,-117.285759,347.8,158.989,0.6521739130434268
36.081506,-117.285548,349.2,159.117,1.0937500000001026
36.077577,-117.284829,350.7,159.577,0.3260869565217335
36.0762,-117.284597,352.1,159.738,0.8695652173913182
36.074842,-117.284349,353.6,159.898,0.9375000000000199
36.071825,-117.283833,355.0,160.251,0.39660056657222187
36.068965,-117.283323,356.5,160.586,0.4477611940298401
36.067538,-117.28308,357.9,160.752,0.8433734939759061
36.065331,-117.282677,359.4,161.011,0.5791505791506102
36.064012,-117.282436,360.8,161.166,0.9032258064516283
36.060156,-117.281734,362.3,161.618,0.33185840707964737
36.059711,-117.281672,363.7,161.67,2.692307692308037
36.053951,-117.280653,365.2,162.345,0.2222222222222185
36.052444,-117.280398,366.6,162.521,0.7954545454546204
36.048809,-117.27974,368.1,162.946,0.35294117647057877
36.048773,-117.279733,369.5,162.95,35.000000000081
36.047354,-117.279485,371.0,163.117,0.8982035928143627
36.046972,-117.279426,372.4,163.162,3.11111111110996
36.046625,-117.279388,373.9,163.202,3.7500000000007456
36.046327,-117.27937,375.3,163.237,4.000000000000488
36.045754,-117.279362,377.2,163.303,2.8787878787877355
36.04512,-117.279397,379.2,163.377,2.702702702702254
36.044871,-117.279407,381.1,163.406,6.551724137931974
36.044493,-117.279464,383.1,163.45,4.545454545456331
36.042351,-117.279849,385.0,163.701,0.7569721115537614
36.040981,-117.280096,387.0,163.861,1.2500000000000266
36.039925,-117.280302,388.9,163.985,1.5322580645158184
36.038441,-117.280575,390.9,164.159,1.1494252873564659
36.036607,-117.280887,392.8,164.373,0.8878504672897412
36.034973,-117.281205,394.8,164.565,1.0416666666666272
36.034709,-117.28127,396.7,164.597,5.937499999997946
36.034183,-117.281458,398.7,164.66,3.1746031746037704
36.033709,-117.28165,400.6,164.718,3.275862068965987
36.033485,-117.281766,402.5,164.746,6.785714285709356
36.033219,-117.281904,404.5,164.779,6.060606060608441
36.033004,-117.282044,406.4,164.807,6.785714285716243
36.032529,-117.282353,408.4,164.87,3.174603174602338
36.03188,-117.282888,410.3,164.96,2.111111111111069
36.03154,-117.283221,412.3,165.011,3.921568627451925
36.031262,-117.283522,414.2,165.053,4.523809523809298
36.030751,-117.28417,416.2,165.138,2.352941176470368
36.030298,-117.28488,418.1,165.223,2.2352941176468897
36.030023,-117.285398,420.1,165.282,3.38983050847472
36.029701,-117.286131,422.0,165.36,2.4358974358973144
36.029521,-117.286626,424.0,165.41,4.000000000001364
36.029288,-117.287396,425.9,165.487,2.4675324675324966
36.029215,-117.287678,429.4,165.515,12.500000000003755
36.029064,-117.288494,433.0,165.593,4.61538461538447
36.028976,-117.289118,436.5,165.653,5.833333333333112
36.028883,-117.290037,440.1,165.739,4.186046511627314
36.028614,-117.292402,443.6,165.963,1.5625000000000728
36.027527,-117.302479,447.2,166.916,0.3777544596012544
36.027427,-117.303222,450.7,166.987,4.929577464788874
36.027168,-117.304536,454.3,167.115,2.812499999999703
36.026854,-117.30564,457.8,167.224,3.211009174312503
36.026552,-117.306504,461.4,167.313,4.044943820224742
36.026282,-117.30715,464.9,167.38,5.223880597014358
36.026042,-117.307672,468.5,167.437,6.315789473682437
36.02583,-117.308086,472.0,167.483,7.608695652175192
36.02476,-117.310268,475.5,167.722,1.4644351464434882
36.024043,-117.311759,479.1,167.885,2.208588957055466
36.023168,-117.313515,482.6,168.078,1.8134715025905603
36.02295,-117.313973,486.2,168.128,7.200000000002388
36.022377,-117.315113,489.7,168.254,2.7777777777776724
36.021944,-117.316022,493.3,168.352,3.6734693877546314
36.021626,-117.316645,496.8,168.422,5.000000000000488
36.021356,-117.317208,500.4,168.483,5.901639344261557
36.020994,-117.318003,503.9,168.569,4.069767441861208
36.020803,-117.318484,507.5,168.619,7.1999999999984095
36.02024,-117.319978,511.0,168.773,2.2727272727273267
36.019975,-117.320571,514.6,168.837,5.6250000000006555
36.01975,-117.321015,518.1,168.886,7.142857142856182
36.019608,-117.321216,521.2,168.911,12.399999999997272
36.019503,-117.32139,524.3,168.932,14.761904761913758
36.019373,-117.321568,527.4,168.954,14.090909090896526
36.019256,-117.321747,530.4,168.976,13.636363636368992
36.018797,-117.322273,533.5,169.048,4.305555555555424
36.018678,-117.32238,536.6,169.065,18.23529411765158
36.018432,-117.32265,539.7,169.103,8.157894736839824
36.017898,-117.323235,542.8,169.186,3.7349397590361066
36.017628,-117.323555,545.9,169.229,7.209302325580381
36.016141,-117.325583,548.9,169.486,1.1673151750973827
36.015838,-117.325958,552.0,169.535,6.326530612244093
36.015397,-117.326484,555.1,169.606,4.366197183098749
36.015027,-117.326848,558.2,169.662,5.53571428571318
36.014661,-117.327165,561.3,169.714,5.9615384615391465
36.011571,-117.329308,564.4,170.125,0.754257907542582
36.010474,-117.329965,567.5,170.265,2.2142857142859462
36.010101,-117.330199,570.5,170.314,6.122448979591013
36.009557,-117.330466,573.6,170.382,4.55882352941099
36.007983,-117.331123,576.7,170.574,1.614583333333284
36.006477,-117.331758,579.8,170.758,1.6847826086956257
36.004101,-117.332705,582.9,171.048,1.0689655172414165
36.003288,-117.333042,586.0,171.147,3.1313131313134854
36.002725,-117.333262,589.0,171.216,4.347826086955461
36.002206,-117.333502,592.1,171.281,4.769230769230972
36.001074,-117.334165,595.2,171.426,2.1379310344830427
35.998298,-117.336136,598.3,171.797,0.8355795148247522
35.996896,-117.337182,603.3,171.987,2.6315789473684523
35.996781,-117.337268,608.3,172.002,33.333333333300494
35.996664,-117.337353,613.3,172.018,31.25000000001732
35.996423,-117.337206,618.3,172.049,16.12903225806144
35.987212,-117.335666,623.3,173.126,0.4642525533890445
35.985685,-117.335446,628.3,173.305,2.793296089385443
35.980513,-117.333786,633.3,173.925,0.8064516129032199
35.980135,-117.333602,638.3,173.972,10.638297872341095
35.979219,-117.333179,643.3,174.084,4.464285714285922
35.976917,-117.332851,648.3,174.353,1.8587360594795161
35.976196,-117.332749,653.3,174.438,5.882352941177887
35.975901,-117.332707,658.3,174.472,14.705882352932424
35.974318,-117.332482,663.4,174.657,2.7567567567567353
35.97387,-117.332433,668.4,174.709,9.615384615386002
35.972298,-117.333417,673.4,174.913,2.4509803921567697
35.971158,-117.333328,678.4,175.046,3.7593984962411287
35.970513,-117.33258,683.4,175.148,4.901960784313539
35.969866,-117.332527,688.4,175.223,6.666666666665151
35.968503,-117.332183,693.4,175.385,3.0864197530868442
35.967764,-117.331914,698.4,175.474,5.617977528089973
35.966947,-117.331629,703.4,175.572,5.102040816325844
35.966835,-117.331549,708.4,175.588,31.25000000001732
35.966791,-117.331415,713.4,175.601,38.461538461522984
35.966795,-117.331259,718.4,175.616,33.333333333300494
35.966843,-117.331088,723.4,175.633,29.411764705889432
35.966982,-117.33076,728.4,175.667,14.705882352944716
35.967099,-117.330369,734.8,175.707,16.000000000003126
35.967117,-117.33008,741.2,175.734,23.703703703690664
35.966991,-117.329897,747.6,175.756,29.090909090920412
35.966865,-117.329806,753.9,175.773,37.05882352942042
35.966531,-117.329731,760.3,175.812,16.41025641024975
35.966348,-117.329645,766.7,175.835,27.82608695652681
35.96604,-117.329805,773.1,175.874,16.41025641026171
35.964772,-117.32988,779.5,176.022,4.324324324324421
35.964542,-117.329853,785.9,176.048,24.615384615374623
35.964477,-117.329864,792.2,176.055,89.99999999993666
35.964265,-117.329992,798.6,176.083,22.857142857149643
35.963488,-117.330641,805.0,176.192,5.871559633027024
35.963314,-117.33077,811.4,176.216,26.666666666665563
35.963205,-117.330818,817.8,176.228,53.333333333331126
35.963118,-117.33084,824.2,176.238,64.00000000005912
35.963032,-117.330856,830.6,176.249,58.181818181840825
35.962915,-117.330856,836.9,176.262,48.461538461518614
35.962845,-117.330867,843.3,176.271,71.11111111122045
35.962776,-117.330888,849.7,176.279,79.99999999990337
35.961965,-117.330965,856.1,176.373,6.8085106382982765
35.961613,-117.331887,862.5,176.469,6.666666666666391
35.9617,-117.332408,868.9,176.519,12.799999999997045
35.961735,-117.332708,875.2,176.547,22.500000000007002
35.96173,-117.33289,881.6,176.564,37.647058823538345
35.9616,-117.333405,888.0,176.615,12.54901960783912
35.960979,-117.333958,894.4,176.703,7.272727272727754
35.960693,-117.334371,892.7,176.755,-3.2692307692311102
35.960389,-117.334853,891.0,176.812,-2.9824561403501004
35.960346,-117.334896,889.3,176.818,-28.333333333333016
35.960265,-117.335159,887.6,176.845,-6.2962962962991185
35.960186,-117.335152,885.9,176.854,-18.888888888858855
35.960054,-117.335139,884.2,176.869,-11.333333333343186
35.959906,-117.335125,882.5,176.887,-9.444444444444338
35.95964,-117.335083,880.8,176.917,-5.666666666666603
35.959447,-117.335023,879.1,176.941,-7.083333333332781
35.95926,-117.334939,877.4,176.964,-7.391304347827527
35.959081,-117.334831,875.7,176.987,-7.391304347827033
35.958912,-117.3347,874.0,177.01,-7.391304347827527
35.958765,-117.334558,872.3,177.032,-7.727272727265985
35.957808,-117.333689,870.6,177.17,-1.231884057971172
35.957551,-117.33349,868.9,177.205,-4.857142857139516
35.957278,-117.333325,867.2,177.239,-5.000000000001003
35.956963,-117.33318,865.5,177.279,-4.250000000000959
35.955503,-117.332707,863.8,177.454,-0.9714285714285342
35.955066,-117.332647,862.1,177.504,-3.400000000001023
35.954886,-117.332644,860.4,177.525,-8.095238095232526
35.954592,-117.332668,858.7,177.559,-5.000000000001003
35.954428,-117.332695,857.0,177.579,-8.499999999995879
35.953981,-117.332849,855.3,177.632,-3.207547169811572
35.953532,-117.333065,853.6,177.689,-2.9824561403513883
35.95325,-117.333191,851.9,177.723,-4.999999999997158
35.953132,-117.333245,850.2,177.738,-11.333333333343186
35.952334,-117.333608,846.3,177.837,-3.9393939393944475
35.950021,-117.334662,842.4,178.122,-1.3684210526314509
35.94877,-117.335219,838.6,178.277,-2.451612903226209
35.948102,-117.335542,834.7,178.359,-4.756097560974302
35.947825,-117.335664,830.8,178.394,-11.142857142858489
35.947459,-117.335847,826.9,178.439,-8.666666666669025
35.947391,-117.335881,823.0,178.448,-43.33333333326301
35.946876,-117.336109,819.2,178.511,-6.031746031747091
35.946506,-117.336245,815.3,178.556,-8.666666666663804
35.946214,-117.336307,811.4,178.591,-11.142857142858164
35.945918,-117.336332,807.5,178.625,-11.470588235296812
35.945502,-117.336301,803.6,178.673,-8.124999999999645
35.944072,-117.335924,799.8,178.843,-2.235294117647263
35.943408,-117.335731,795.9,178.922,-4.936708860758982
35.941376,-117.335198,792.0,179.163,-1.6182572614106858
35.940691,-117.334996,788.1,179.244,-4.814814814815449
35.939172,-117.334577,784.2,179.425,-2.1546961325965346
35.936954,-117.333981,780.3,179.687,-1.4885496183206428
35.936344,-117.333811,776.5,179.76,-5.205479452056224
35.935843,-117.333682,772.6,179.82,-6.499999999999716
35.93472,-117.333365,768.7,179.953,-2.932330827067436
35.933995,-117.333177,764.8,180.039,-4.534883720931165
35.932715,-117.332826,760.9,180.191,-2.5657894736839384
35.930787,-117.332306,757.1,180.42,-1.6593886462882983
35.930073,-117.332105,753.2,180.505,-4.58823529411719
35.929302,-117.331905,749.3,180.597,-4.23913043478211
35.928989,-117.331797,747.7,180.634,-4.324324324326683
35.927839,-117.331496,746.1,180.77,-1.1764705882351023
35.925594,-117.330889,744.5,181.037,-0.5992509363296057
35.924596,-117.330604,742.9,181.155,-1.3559322033899073
35.923669,-117.330359,741.2,181.265,-1.545454545454691
35.922835,-117.330117,739.6,181.365,-1.599999999999659
35.922724,-117.330085,738.0,181.378,-12.30769230771444
35.921983,-117.329902,736.4,181.465,-1.8390804597697712
35.921877,-117.329881,734.8,181.478,-12.307692307687532
35.92143,-117.329795,733.2,181.531,-3.0188679245282857
35.920879,-117.329748,731.6,181.594,-2.5396825396830525
35.920731,-117.329748,730.0,181.611,-9.411764705884753
35.92065,-117.329752,728.4,181.62,-17.777777777749286
35.920023,-117.329783,726.7,181.693,-2.328767123287338
35.919226,-117.329862,725.1,181.786,-1.7204301075271038
35.918076,-117.329961,723.5,181.92,-1.194029850746409
35.917326,-117.330026,721.9,182.007,-1.8390804597697712
35.91724,-117.330038,720.3,182.018,-14.545454545460466
35.916721,-117.330085,718.7,182.077,-2.711864406779622
35.916596,-117.330096,717.1,182.092,-10.666666666656308
35.913666,-117.330364,715.5,182.433,-0.4692082111437295
35.912756,-117.330442,713.8,182.538,-1.619047619047382
35.912737,-117.330444,712.2,182.541,-53.333333333580924
35.909884,-117.330685,710.6,182.873,-0.4819277108433896
35.909808,-117.330691,709.0,182.881,-19.99999999997584
35.908394,-117.330832,707.4,183.046,-0.9696969696970302
35.906991,-117.330964,704.4,183.208,-1.8518518518517817
35.906012,-117.331045,701.3,183.322,-2.719298245613952
35.905169,-117.331128,698.3,183.42,-3.0612244897963943
35.903862,-117.331234,695.3,183.572,-1.9736842105261179
35.903445,-117.331268,692.2,183.62,-6.4583333333329
35.902587,-117.331358,689.2,183.72,-3.0000000000001705
35.900705,-117.331511,686.2,183.939,-1.3698630136986671
