lat,lon,elevation_m,distance_km
34.69687,-117.339064,772.7,363.861
34.69641,-117.339143,773.3,363.914
34.696027,-117.339176,773.9,363.959
34.695493,-117.339184,774.4,364.022
34.69437,-117.339186,775.0,364.151
34.692851,-117.339184,775.6,364.327
34.690943,-117.339186,776.1,364.548
34.690369,-117.339186,776.7,364.615
34.689548,-117.339187,777.3,364.711
34.689217,-117.339189,777.8,364.748
34.686616,-117.339191,778.4,365.051
34.685033,-117.339194,779.0,365.234
34.684279,-117.339184,779.5,365.321
34.68363,-117.339184,780.1,365.397
34.681074,-117.339203,780.6,365.693
34.67821,-117.339194,781.2,366.025
34.677721,-117.339231,781.8,366.082
34.677578,-117.339242,782.3,366.099
34.677499,-117.339248,782.9,366.108
34.676398,-117.339397,783.5,366.236
34.675014,-117.339587,784.0,366.398
34.674656,-117.339639,784.6,366.44
34.674328,-117.339677,785.2,366.477
34.670893,-117.340193,785.7,366.879
34.669954,-117.340334,786.3,366.988
34.669057,-117.34046,786.8,367.093
34.668311,-117.340564,787.4,367.18
34.668172,-117.340586,788.0,367.197
34.666997,-117.340746,788.5,367.333
34.666655,-117.340797,789.1,367.374
34.666291,-117.340854,789.0,367.415
34.666105,-117.34088,788.9,367.437
34.665769,-117.340926,788.9,367.477
34.66549,-117.340965,788.8,367.509
34.665347,-117.340985,788.7,367.526
34.663888,-117.341208,788.6,367.697
34.663475,-117.341249,788.5,367.745
34.662635,-117.34137,788.4,367.843
34.662619,-117.341373,788.4,367.845
34.660979,-117.341622,788.3,368.036
34.659857,-117.341781,788.2,368.167
34.659002,-117.341897,788.1,368.267
34.656207,-117.342162,788.0,368.592
34.654727,-117.342289,787.9,368.764
34.653583,-117.342388,787.9,368.897
34.652195,-117.342508,787.8,369.059
34.651743,-117.342551,787.7,369.111
34.65112,-117.342606,787.6,369.183
34.648771,-117.342813,787.5,369.456
34.647933,-117.342889,787.4,369.554
34.647428,-117.342958,787.4,369.612
34.646566,-117.343197,787.3,369.716
34.645155,-117.343616,787.2,369.883
34.644417,-117.343843,787.1,369.972
34.643658,-117.344068,787.0,370.063
34.64212,-117.344519,786.9,370.246
34.641561,-117.344684,786.9,370.312
34.640833,-117.3449,786.8,370.399
34.640654,-117.344953,786.7,370.42
34.640549,-117.344984,786.6,370.433
34.639965,-117.345156,786.5,370.503
34.639421,-117.345316,786.4,370.567
34.639285,-117.345357,786.4,370.584
34.639051,-117.345424,786.3,370.612
34.638822,-117.345489,786.2,370.639
34.638654,-117.345538,786.1,370.659
34.638522,-117.345572,786.0,370.675
34.63833,-117.345622,785.9,370.698
34.638068,-117.345691,785.9,370.729
34.637713,-117.345742,785.8,370.77
34.637343,-117.34575,785.7,370.813
34.636915,-117.345724,785.6,370.862
34.633046,-117.345258,785.5,371.314
34.63262,-117.34521,785.4,371.363
34.632565,-117.345204,785.4,371.369
34.632126,-117.345138,785.3,371.42
34.631883,-117.345089,785.2,371.449
34.631634,-117.345021,785.4,371.479
34.631414,-117.344948,785.6,371.506
34.631385,-117.344934,785.8,371.509
34.631268,-117.344883,786.0,371.523
34.631001,-117.344748,786.2,371.557
34.630507,-117.344463,786.4,371.62
34.630471,-117.344443,786.6,371.625
34.630179,-117.34429,786.8,371.662
34.629924,-117.344176,787.0,371.693
34.629683,-117.3441,787.2,371.721
34.629469,-117.344032,787.4,371.748
34.629068,-117.343951,787.7,371.794
34.628663,-117.3439,787.9,371.842
34.628251,-117.343887,788.1,371.889
34.627834,-117.343902,788.3,371.938
34.62584,-117.344117,788.5,372.17
34.625467,-117.344157,788.7,372.214
34.625142,-117.344193,788.9,372.251
34.624739,-117.344205,789.1,372.298
34.624423,-117.344187,789.3,372.335
34.623084,-117.344038,789.5,372.491
34.622571,-117.343974,789.7,372.55
34.619858,-117.343633,789.9,372.866
34.619195,-117.343557,790.1,372.943
34.618534,-117.343424,790.3,373.022
34.617366,-117.343136,790.5,373.159
34.616703,-117.342997,790.7,373.237
34.616027,-117.342816,790.9,373.318
34.614882,-117.342577,791.1,373.452
34.613966,-117.342361,791.3,373.561
34.61365,-117.342267,791.5,373.598
34.613328,-117.342142,791.7,373.638
34.612901,-117.341925,791.9,373.691
34.611211,-117.341,792.1,373.907
34.61096,-117.340881,792.3,373.938
34.610712,-117.340784,792.6,373.967
34.610548,-117.340753,792.8,373.987
34.610386,-117.34075,793.0,374.006
34.610211,-117.340772,793.2,374.027
34.609973,-117.340839,793.4,374.055
34.609737,-117.340967,793.6,374.084
34.609399,-117.341208,793.8,374.13
34.609141,-117.341434,794.0,374.166
34.60899,-117.341569,794.2,374.188
34.608863,-117.34168,794.4,374.207
34.6087,-117.341818,794.6,374.23
34.608543,-117.341933,794.8,374.251
34.608371,-117.342034,795.1,374.273
34.608137,-117.342133,795.4,374.302
34.6079,-117.34218,795.7,374.33
34.607678,-117.342181,796.0,374.355
34.607452,-117.342122,796.3,374.382
34.607183,-117.342011,796.6,374.416
34.606038,-117.341395,796.9,374.561
34.605455,-117.341094,797.2,374.634
34.604807,-117.340739,797.5,374.716
34.604415,-117.340497,797.8,374.767
34.604027,-117.340235,798.1,374.819
34.601598,-117.338484,798.4,375.146
34.601423,-117.338358,798.7,375.169
34.601352,-117.338307,799.0,375.179
34.601273,-117.33825,799.3,375.19
34.600689,-117.337809,799.6,375.27
34.600617,-117.337757,799.9,375.279
34.600091,-117.337388,800.2,375.35
34.59956,-117.337036,800.5,375.42
34.5992,-117.336827,800.8,375.467
34.598808,-117.336599,801.1,375.517
34.598418,-117.336351,801.4,375.568
34.597837,-117.335935,801.7,375.646
34.597831,-117.33593,802.0,375.647
34.596784,-117.335169,802.3,375.788
34.595969,-117.334575,802.6,375.898
34.595897,-117.334523,802.9,375.908
34.594201,-117.333282,803.2,376.137
34.59386,-117.333034,803.5,376.184
34.593678,-117.332903,803.8,376.208
34.593465,-117.332747,804.1,376.237
34.593232,-117.332576,804.4,376.268
34.593148,-117.332516,804.7,376.28
34.593013,-117.332421,805.0,376.298
34.592914,-117.332354,805.3,376.311
34.592859,-117.332319,805.6,376.318
34.592785,-117.332272,805.9,376.328
34.592687,-117.332216,806.2,376.34
34.592556,-117.332146,806.5,376.357
34.592446,-117.332091,806.8,376.371
34.592336,-117.332043,807.1,376.384
34.592147,-117.331958,807.4,376.408
34.591922,-117.331869,807.7,376.435
34.591761,-117.331812,808.0,376.455
34.591581,-117.331753,808.3,376.476
34.591422,-117.331715,808.6,376.495
34.591232,-117.331675,808.9,376.518
34.591207,-117.331672,809.0,376.521
34.591009,-117.331644,809.2,376.544
34.590971,-117.331639,809.3,376.548
34.590353,-117.33158,809.4,376.62
34.589792,-117.331524,809.5,376.685
34.589146,-117.331462,809.7,376.76
34.588786,-117.331426,809.8,376.802
34.587696,-117.331332,809.9,376.928
34.587584,-117.331322,810.1,376.942
34.587255,-117.331334,810.2,376.979
34.586895,-117.331385,810.3,377.022
34.586473,-117.331482,810.5,377.071
34.586296,-117.331523,810.6,377.092
34.58448,-117.332053,810.7,377.309
34.583698,-117.332267,810.8,377.402
34.583346,-117.332297,811.0,377.442
34.582956,-117.332263,811.1,377.488
34.582738,-117.332222,811.2,377.513
34.582525,-117.332171,811.4,377.539
34.582368,-117.332118,811.5,377.558
34.582219,-117.332054,811.6,377.576
34.581537,-117.33171,811.8,377.661
34.580944,-117.331404,811.9,377.736
34.58047,-117.33116,812.0,377.796
34.580237,-117.331027,812.1,377.826
34.580008,-117.330879,812.3,377.856
34.579608,-117.330587,812.4,377.91
34.578999,-117.330111,812.5,377.994
34.578708,-117.329897,812.7,378.033
34.578628,-117.329838,812.8,378.044
34.577774,-117.329206,812.9,378.161
34.577584,-117.329061,813.1,378.187
34.577464,-117.328956,813.2,378.203
34.577394,-117.328895,813.3,378.214
34.577021,-117.32855,813.4,378.268
34.576824,-117.328337,813.6,378.298
34.576601,-117.328082,813.7,378.334
34.57636,-117.327764,813.8,378.375
34.576105,-117.327387,814.0,378.421
34.57591,-117.327065,814.1,378.46
34.575736,-117.326766,814.2,378.495
34.575562,-117.326418,814.4,378.534
34.575392,-117.326023,814.5,378.577
34.575211,-117.32554,814.6,378.627
34.574613,-117.323642,814.7,378.821
34.574547,-117.323476,814.9,378.838
34.574479,-117.323341,815.0,378.854
34.57441,-117.323237,815.2,378.867
34.574332,-117.323131,815.4,378.88
34.574221,-117.323006,815.5,378.898
34.573305,-117.322058,815.7,379.036
34.573166,-117.321933,815.9,379.057
34.57303,-117.321821,816.1,379.076
34.57288,-117.32171,816.2,379.097
34.572748,-117.321625,816.4,379.114
34.572601,-117.321539,816.6,379.132
34.572468,-117.321472,816.8,379.149
34.572303,-117.321391,816.9,379.17
34.572117,-117.321316,817.1,379.193
34.571953,-117.321257,817.3,379.213
34.571777,-117.321205,817.5,379.234
34.569652,-117.320703,817.6,379.485
34.569195,-117.320593,817.8,379.539
34.568983,-117.320537,818.0,379.564
34.568768,-117.320463,818.2,379.59
34.568608,-117.320392,818.4,379.609
34.568462,-117.320325,818.5,379.628
34.568329,-117.320257,818.7,379.644
34.568145,-117.320159,818.9,379.667
34.567886,-117.320009,819.1,379.701
34.567835,-117.319974,819.2,379.708
34.567655,-117.319854,819.4,379.731
34.567501,-117.319738,819.6,379.753
34.567442,-117.319694,819.8,379.76
34.567388,-117.31965,819.9,379.768
34.567203,-117.319499,820.1,379.793
34.567024,-117.319343,820.3,379.819
34.566821,-117.319139,820.5,379.85
34.566566,-117.318882,820.7,379.888
34.566261,-117.318468,820.8,379.941
34.566202,-117.318391,821.0,379.951
34.565852,-117.317944,821.2,380.01
34.565775,-117.317839,821.4,380.024
34.564931,-117.316693,821.5,380.171
34.564485,-117.316106,821.7,380.247
34.564411,-117.316003,821.9,380.259
34.563662,-117.31506,822.1,380.385
34.563573,-117.314937,822.2,380.4
34.563445,-117.314812,822.4,380.419
34.563272,-117.314644,822.6,380.445
34.562968,-117.314403,822.8,380.487
34.562798,-117.314259,822.9,380.512
34.561808,-117.31362,823.1,380.641
34.561107,-117.3131,823.3,380.737
34.560918,-117.31296,823.3,380.762
34.560498,-117.312598,823.3,380.821
34.559768,-117.311799,823.3,380.936
34.559646,-117.311674,823.3,380.954
34.55907,-117.310989,823.3,381.048
34.558891,-117.310771,823.3,381.077
34.558343,-117.310047,823.3,381.171
34.558254,-117.309929,823.3,381.186
34.557348,-117.308517,823.3,381.357
34.557179,-117.308281,823.3,381.388
34.556929,-117.307951,823.3,381.43
34.556677,-117.307695,823.3,381.468
34.556362,-117.307417,823.3,381.513
34.556002,-117.307153,823.3,381.562
34.554796,-117.306345,823.3,381.721
34.554286,-117.306002,823.3,381.789
34.55403,-117.305819,823.3,381.823
34.553787,-117.305612,823.3,381.858
34.553324,-117.305142,823.3,381.928
34.552733,-117.304502,823.3,382.019
34.552247,-117.304021,823.3,382.092
34.552103,-117.303908,823.3,382.112
34.551935,-117.303802,823.3,382.134
34.551447,-117.303561,823.4,382.196
34.550318,-117.303015,823.4,382.336
34.549587,-117.302666,823.4,382.427
34.549207,-117.302481,823.4,382.475
34.5491,-117.302429,823.4,382.489
34.548991,-117.302378,823.4,382.502
34.548465,-117.302137,823.4,382.567
34.548063,-117.301954,823.4,382.617
34.547717,-117.301787,823.4,382.66
34.547694,-117.301933,823.4,382.674
34.54763,-117.302193,823.4,382.7
34.547547,-117.30253,823.4,382.734
34.547519,-117.30261,823.4,382.742
34.54749,-117.302665,823.4,382.748
34.547473,-117.302687,823.4,382.751
34.547461,-117.302689,823.4,382.752
34.547446,-117.302686,823.4,382.754
34.547446,-117.302686,823.4,382.754
34.54713,-117.302524,823.4,382.794
34.547116,-117.302502,823.4,382.796
34.547112,-117.302483,823.4,382.798
34.547117,-117.302443,823.4,382.802
34.547326,-117.301773,823.4,382.871
34.547354,-117.301639,823.4,382.884
34.547165,-117.301563,823.5,382.907
34.54699,-117.301492,823.6,382.929
34.54668,-117.301367,823.6,382.966
34.546472,-117.301292,823.7,382.991
34.546385,-117.301253,823.8,383.003
34.54598,-117.301079,823.9,383.052
34.545914,-117.301047,824.0,383.06
34.545816,-117.300998,824.0,383.072
34.544848,-117.300537,824.1,383.193
34.544164,-117.300188,824.2,383.279
34.544024,-117.300116,824.3,383.297
34.543925,-117.300054,824.4,383.309
34.543476,-117.299831,824.5,383.365
34.543201,-117.299678,824.5,383.401
34.543119,-117.299633,824.6,383.411
34.543062,-117.299533,824.7,383.423
34.543029,-117.299513,824.8,383.427
34.542877,-117.299432,824.9,383.447
34.542653,-117.299317,824.9,383.475
34.542414,-117.299199,825.0,383.504
34.54178,-117.298894,825.1,383.583
34.54126,-117.298645,825.2,383.648
34.540934,-117.298489,825.3,383.689
34.540842,-117.298442,825.3,383.701
34.540757,-117.29839,825.4,383.712
34.540671,-117.298335,825.5,383.723
34.540584,-117.298271,825.6,383.735
34.540491,-117.298197,825.7,383.748
34.540437,-117.298149,825.7,383.755
34.540371,-117.298086,825.8,383.765
34.540312,-117.298025,825.9,383.774
34.540266,-117.297974,826.0,383.781
34.540243,-117.297949,826.1,383.785
34.540177,-117.29787,826.1,383.796
34.540163,-117.297853,826.2,383.798
34.540074,-117.297746,826.3,383.813
34.539959,-117.297592,826.4,383.833
34.539687,-117.29723,826.5,383.879
34.539514,-117.297007,826.6,383.909
34.53924,-117.296645,826.6,383.956
34.539019,-117.296356,826.7,383.993
34.538726,-117.295975,826.8,384.043
34.538424,-117.295579,826.9,384.094
34.53834,-117.295472,827.0,384.109
34.53828,-117.295394,827.0,384.118
34.538066,-117.295125,827.1,384.155
34.537667,-117.294599,827.2,384.222
34.536996,-117.293725,827.4,384.337
34.536727,-117.293369,827.7,384.383
34.536639,-117.293255,827.9,384.398
34.536584,-117.293184,828.1,384.407
34.53641,-117.292954,828.4,384.437
34.536328,-117.292848,828.6,384.451
34.535924,-117.29232,828.8,384.52
34.535657,-117.291973,829.1,384.565
34.535304,-117.291513,829.3,384.625
34.534988,-117.291099,829.5,384.679
34.534735,-117.290755,829.8,384.723
34.534633,-117.290628,830.0,384.74
34.534415,-117.290338,830.2,384.777
34.534317,-117.290213,830.4,384.794
34.534065,-117.289886,830.7,384.837
34.53401,-117.289814,830.9,384.846
34.533948,-117.289734,831.1,384.856
34.53376,-117.289491,831.4,384.889
34.533705,-117.289411,831.6,384.898
34.533654,-117.289334,831.8,384.907
34.533557,-117.289279,832.1,384.92
34.533495,-117.289159,832.3,384.934
34.533432,-117.289022,832.5,384.949
34.533393,-117.288915,832.8,384.96
34.533359,-117.288805,833.0,384.971
34.533337,-117.288706,833.2,384.98
34.533312,-117.288573,833.5,384.994
34.533296,-117.288455,833.7,385.005
34.533285,-117.288319,833.9,385.018
34.533282,-117.288231,834.2,385.026
34.533282,-117.288152,834.4,385.035
34.533285,-117.288078,834.6,385.041
34.533291,-117.287991,834.9,385.049
34.533298,-117.287919,835.1,385.057
34.533309,-117.287828,835.3,385.066
34.533325,-117.287722,835.5,385.075
34.533343,-117.287632,835.8,385.085
34.533371,-117.287519,836.0,385.096
34.533409,-117.287393,836.2,385.109
34.533443,-117.287294,836.5,385.119
34.533481,-117.2872,836.7,385.128
34.533519,-117.287121,836.9,385.138
34.533557,-117.287045,837.2,385.146
34.533599,-117.28697,837.4,385.155
34.533645,-117.286896,837.6,385.164
34.533689,-117.28683,837.9,385.171
34.533748,-117.286754,838.1,385.182
34.533803,-117.286686,838.6,385.191
34.534083,-117.286359,839.0,385.236
34.534196,-117.286234,839.5,385.254
34.534451,-117.285957,840.0,385.293
34.534642,-117.285763,840.4,385.322
34.534831,-117.285531,840.9,385.354
34.534855,-117.285496,841.3,385.358
34.53499,-117.285304,841.8,385.382
34.535109,-117.285109,842.3,385.405
34.535192,-117.284931,842.7,385.425
34.535289,-117.284671,843.2,385.452
34.535359,-117.28444,843.7,385.476
34.535454,-117.284018,844.1,385.517
34.535556,-117.28351,844.6,385.567
34.535684,-117.282879,845.1,385.629
34.535765,-117.282513,845.5,385.665
34.535879,-117.282166,846.0,385.701
34.53602,-117.28185,846.4,385.735
34.536153,-117.281593,846.9,385.764
34.536306,-117.281356,847.4,385.793
34.536455,-117.281151,847.8,385.819
34.536643,-117.280938,848.3,385.849
34.536983,-117.280615,848.8,385.899
34.537175,-117.280422,849.2,385.928
34.537571,-117.280009,849.7,385.989
34.537774,-117.279765,850.2,386.021
34.53796,-117.27951,850.6,386.054
34.538159,-117.279161,851.1,386.095
34.538282,-117.278908,851.6,386.122
34.53833,-117.278783,852.0,386.136
34.538833,-117.277419,852.5,386.278
34.539345,-117.276045,852.9,386.422
34.539417,-117.275827,853.4,386.445
34.539482,-117.275613,853.9,386.466
34.5396,-117.275175,854.3,386.511
34.539703,-117.274613,854.8,386.565
34.539728,-117.27448,855.3,386.579
34.539775,-117.27418,855.7,386.608
34.539832,-117.27374,856.2,386.651
34.539874,-117.273413,856.7,386.682
34.539971,-117.272571,857.1,386.763
34.539989,-117.27241,857.6,386.779
34.540007,-117.272276,858.0,386.791
34.540029,-117.272124,858.5,386.806
34.540219,-117.270811,859.0,386.933
34.540451,-117.269073,859.4,387.102
34.540511,-117.268587,859.9,387.149
34.540558,-117.268137,860.6,387.192
34.540584,-117.267642,861.3,387.24
34.540581,-117.26722,862.1,387.279
34.540571,-117.266961,862.8,387.304
34.540566,-117.266798,863.5,387.32
34.540561,-117.266681,864.2,387.332
34.540534,-117.266312,864.9,387.367
34.540483,-117.265878,865.7,387.409
34.54044,-117.265609,866.4,387.435
34.540352,-117.265196,867.1,387.475
34.540076,-117.263995,867.8,387.594
34.539832,-117.262941,868.6,387.7
34.539784,-117.262724,869.3,387.72
34.539347,-117.260846,870.0,387.907
34.538992,-117.25933,870.7,388.057
34.538817,-117.258554,871.4,388.134
34.537384,-117.252208,872.2,388.763
34.53727,-117.251716,872.9,388.811
34.537262,-117.251682,873.6,388.815
34.537239,-117.251574,874.3,388.826
34.537162,-117.251122,875.0,388.869
34.537114,-117.250827,875.8,388.899
34.537013,-117.249916,876.5,388.986
34.536794,-117.247268,877.2,389.241
34.536753,-117.246564,877.9,389.307
34.536757,-117.24396,878.7,389.556
34.536732,-117.243366,879.4,389.613
34.536691,-117.242969,880.1,389.651
34.536643,-117.242575,880.8,389.689
34.536561,-117.242064,881.5,389.739
34.536457,-117.241573,882.3,389.788
34.536369,-117.241212,883.0,389.823
34.536266,-117.240851,883.7,389.86
34.536143,-117.240471,884.4,389.898
34.536013,-117.240101,885.1,389.937
34.535731,-117.239432,885.9,390.009
34.535383,-117.238655,886.6,390.093
34.535247,-117.238378,887.3,390.125
34.534492,-117.236702,888.0,390.307
34.531978,-117.231179,888.8,390.91
34.531296,-117.229664,889.5,391.075
34.530576,-117.228069,890.2,391.248
34.530272,-117.227399,890.9,391.322
34.529961,-117.22677,891.6,391.391
34.529808,-117.226476,892.4,391.425
